Unnamed: 0,Name,ID,Overall,Attack,Midfield,Defence,Transfer budget,Club worth,Speed,Dribbling,Passing,Positioning,Crossing,Passing.1,Shooting,Positioning.1,Aggression,Pressure,Team width,Defender line,Domestic prestige,International prestige,Players,Starting XI average age,Whole team average age,Unnamed: 26,href,country
,Fortuna Düsseldorf  2. Bundesliga,110636,69,70,64,69,€2M,€0,Fast,Lots,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,10,28,24.09,24.5,,https://sofifa.com/team/110636/fortuna-dusseldorf/,Germany
,FC København  Superliga,819,69,64,70,68,€3.5M,€0,Fast,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,9,23,25.64,23.78,,https://sofifa.com/team/819/fc-kobenhavn/,Denmark
,Arsenal de Sarandi  Liga Profesional de Fútbol,110394,69,71,69,69,€500K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,14,1,30,24.91,23.63,,https://sofifa.com/team/110394/arsenal-de-sarandi/,Argentina
,Tijuana  Liga MX,111678,69,67,68,68,€5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,7,30,27.27,24.2,,https://sofifa.com/team/111678/tijuana/,Mexico
,Kaizer Chiefs  Premier Soccer League,110929,69,70,69,68,€350K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,19,7,28,27.0,25.07,,https://sofifa.com/team/110929/kaizer-chiefs/,South Africa
,Toluca  Liga MX,1882,69,71,69,66,€1.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Safe,Normal,Organised,Press,Medium,Normal,Cover,18,8,30,27.91,25.6,,https://sofifa.com/team/1882/toluca/,Mexico
,Derby County  Championship,91,69,71,70,69,€3.3M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,10,30,25.64,23.9,,https://sofifa.com/team/91/derby-county/,England
,Leicester City  Championship,95,69,70,68,67,€8M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,11,9,30,24.36,23.8,,https://sofifa.com/team/95/leicester-city/,England
,CD Nacional  Primeira Liga,1891,69,72,68,71,€750K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,14,11,26,23.55,23.0,,https://sofifa.com/team/1891/cd-nacional/,Portugal
,Tigre  Liga Profesional de Fútbol,111715,69,68,67,69,€400K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Little,Organised,Contain,Deep,Normal,Cover,10,1,30,25.27,24.83,,https://sofifa.com/team/111715/tigre/,Argentina
,FC Utrecht  Eredivisie,1903,69,68,70,68,€3.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,15,10,30,24.55,23.13,,https://sofifa.com/team/1903/fc-utrecht/,Netherlands
,SC Heerenveen  Eredivisie,1913,69,69,68,65,€4M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,15,11,27,22.73,22.7,,https://sofifa.com/team/1913/sc-heerenveen/,Netherlands
,Universidad Católica  Primera Division,110975,69,67,68,68,€500K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,18,1,28,26.18,24.68,,https://sofifa.com/team/110975/universidad-catolica/,Chile
,SV Zulte Waregem  Pro League,15005,69,68,69,68,€2M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Little,Organised,Press,Medium,Normal,Cover,13,8,27,24.82,22.89,,https://sofifa.com/team/15005/sv-zulte-waregem/,Belgium
,FC Anzhi Makhachkala  Premier League,100766,69,70,67,67,€19M,€0,Balanced,Lots,Mixed,Organised,Lots,Normal,Lots,Organised,Press,Medium,Normal,Cover,15,15,30,24.73,24.13,,https://sofifa.com/team/100766/fc-anzhi-makhachkala/,Russia
,Universidad de Chile  Primera Division,15029,69,68,68,68,€800K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,19,5,28,26.27,24.25,,https://sofifa.com/team/15029/universidad-de-chile/,Chile
,Vitória  Série A,1719,69,69,66,66,€200K,€0,Balanced,Normal,Mixed,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,10,3,30,24.91,24.5,,https://sofifa.com/team/1719/vitoria/,Brazil
,Portuguesa  Série A,111292,69,67,70,69,€300K,€0,Balanced,Normal,Long,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,3,25,29.82,25.76,,https://sofifa.com/team/111292/portuguesa/,Brazil
,FC Red Bull Salzburg  Bundesliga,191,69,73,69,68,€7.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Free form,Double,Medium,Normal,Cover,20,9,27,24.09,23.44,,https://sofifa.com/team/191/fc-red-bull-salzburg/,Austria
,RCD Mallorca  La Liga 2,453,69,70,70,68,€1.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,15,28,25.91,24.82,,https://sofifa.com/team/453/rcd-mallorca/,Spain
,Criciúma  Série A,111046,69,63,70,68,€250K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,4,2,30,26.91,25.73,,https://sofifa.com/team/111046/criciuma/,Brazil
,KSC Lokeren Oost-Vlaanderen  Pro League,2007,69,72,70,69,€1.7M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,14,8,27,26.18,23.0,,https://sofifa.com/team/2007/ksc-lokeren-oost-vlaanderen/,Belgium
,UD Las Palmas  La Liga 2,472,69,67,70,67,€600K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,8,28,29.73,26.54,,https://sofifa.com/team/472/ud-las-palmas/,Spain
,Estudiantes de La Plata  Liga Profesional de Fútbol,101083,69,69,70,68,€700K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,16,6,30,24.0,23.63,,https://sofifa.com/team/101083/estudiantes-de-la-plata/,Argentina
,Racing Club  Liga Profesional de Fútbol,101085,69,71,70,66,€3M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,18,11,30,23.82,23.23,,https://sofifa.com/team/101085/racing-club/,Argentina
,Rio Ave FC  Primeira Liga,744,69,69,68,68,€500K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,8,30,24.55,23.47,,https://sofifa.com/team/744/rio-ave-fc/,Portugal
,Junior FC  Categoría Primera A,101101,69,69,68,66,€470K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Contain,Deep,Normal,Cover,18,1,28,25.36,25.39,,https://sofifa.com/team/101101/junior-fc/,Colombia
,RC Deportivo de La Coruña  La Liga 2,242,69,69,69,69,€250K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,18,12,28,27.0,25.14,,https://sofifa.com/team/242/rc-deportivo-de-la-coruna/,Spain
,Brøndby IF  Superliga,269,68,67,68,64,€1.5M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,19,8,26,24.91,22.92,,https://sofifa.com/team/269/brondby-if/,Denmark
,Akhmat Grozny  Premier League,110109,68,68,70,65,€8.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,14,30,25.91,23.8,,https://sofifa.com/team/110109/akhmat-grozny/,Russia
,TSV 1860 München  2. Bundesliga,33,68,67,66,66,€3M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,10,28,24.09,24.25,,https://sofifa.com/team/33/tsv-1860-munchen/,Germany
,Toronto FC  Major League Soccer,111651,68,71,66,64,€1.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,16,7,29,23.73,24.62,,https://sofifa.com/team/111651/toronto-fc/,United States
,Seattle Sounders FC  Major League Soccer,111144,68,72,69,66,€3.4M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,15,7,28,27.91,26.32,,https://sofifa.com/team/111144/seattle-sounders-fc/,United States
,Rosenborg BK  Eliteserien,298,68,66,69,67,€1.7M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,9,25,23.73,23.48,,https://sofifa.com/team/298/rosenborg-bk/,Norway
,En Avant Guingamp  Ligue 1,62,68,70,67,67,€1.3M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,8,10,27,26.73,25.56,,https://sofifa.com/team/62/en-avant-guingamp/,France
,Pachuca  Liga MX,110147,68,66,68,68,€9M,€0,Balanced,Normal,Mixed,Free form,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,16,9,26,24.82,23.85,,https://sofifa.com/team/110147/pachuca/,Mexico
,Pumas UNAM  Liga MX,1881,68,67,68,67,€2M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,19,10,30,26.82,24.67,,https://sofifa.com/team/1881/pumas-unam/,Mexico
,Ipswich Town  Championship,94,68,67,68,69,€4.5M,€0,Fast,Normal,Long,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,10,9,30,25.45,23.27,,https://sofifa.com/team/94/ipswich-town/,England
,Vitória SC  Primeira Liga,1887,68,67,69,66,€750K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,15,12,30,24.27,22.97,,https://sofifa.com/team/1887/vitoria-sc/,Portugal
,Marítimo  Primeira Liga,1893,68,71,68,66,€750K,€0,Fast,Normal,Mixed,Free form,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,15,10,30,23.82,24.17,,https://sofifa.com/team/1893/maritimo/,Portugal
,AC Ajaccio  Ligue 1,614,68,67,68,66,€1.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,7,12,30,26.55,23.6,,https://sofifa.com/team/614/ac-ajaccio/,France
,Associação Académica de Coimbra  Primeira Liga,1901,68,69,68,68,€400K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,14,9,25,24.91,25.16,,https://sofifa.com/team/1901/associacao-academica-de-coimbra/,Portugal
,Wolverhampton Wanderers  League One,110,68,67,67,67,€3M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,12,28,24.18,22.64,,https://sofifa.com/team/110/wolverhampton-wanderers/,England
,Vitória FC  Primeira Liga,665,68,69,69,66,€150K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,9,30,25.18,24.1,,https://sofifa.com/team/665/vitoria-fc/,Portugal
,KAA Gent  Pro League,674,68,69,67,67,€4M,€0,Balanced,Normal,Mixed,Organised,Normal,Safe,Normal,Organised,Press,Medium,Normal,Cover,16,9,27,24.55,22.7,,https://sofifa.com/team/674/kaa-gent/,Belgium
,SpVgg Greuther Fürth  2. Bundesliga,165,68,69,68,65,€2.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,9,25,24.64,23.2,,https://sofifa.com/team/165/spvgg-greuther-furth/,Germany
,LA Galaxy  Major League Soccer,697,68,69,70,66,€3M,€0,Balanced,Little,Mixed,Free form,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,19,8,28,26.73,25.57,,https://sofifa.com/team/697/la-galaxy/,United States
,Goiás  Série A,111042,68,66,67,65,€500K,€0,Balanced,Normal,Mixed,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,9,3,30,24.27,23.83,,https://sofifa.com/team/111042/goias/,Brazil
,Real Sporting de Gijón  La Liga 2,459,68,69,67,68,€1.4M,€0,Balanced,Normal,Mixed,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,11,11,28,24.64,24.29,,https://sofifa.com/team/459/real-sporting-de-gijon/,Spain
,Empoli  Serie B,1746,68,70,67,67,€2M,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,9,27,26.09,23.7,,https://sofifa.com/team/1746/empoli/,Italy
,Deportivo Cali  Categoría Primera A,101102,68,65,58,59,€480K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,19,7,28,20.0,22.32,,https://sofifa.com/team/101102/deportivo-cali/,Colombia
,Independiente Santa Fe  Categoría Primera A,101104,68,69,68,67,€700K,€0,Balanced,Normal,Mixed,Organised,Normal,Safe,Normal,Organised,Press,Medium,Normal,Cover,18,3,28,25.45,25.0,,https://sofifa.com/team/101104/independiente-santa-fe/,Colombia
,Millonarios FC  Categoría Primera A,101105,68,69,68,67,€800K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,20,7,28,27.0,24.39,,https://sofifa.com/team/101105/millonarios-fc/,Colombia
,Atlas FC  Liga MX,101114,68,67,67,66,€500K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,9,30,27.64,24.4,,https://sofifa.com/team/101114/atlas-fc/,Mexico
,FK Austria Wien  Bundesliga,256,67,68,67,66,€3.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,9,27,25.18,24.26,,https://sofifa.com/team/256/fk-austria-wien/,Austria
,Blackburn Rovers  Championship,3,67,68,66,66,€7M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,13,30,24.27,23.57,,https://sofifa.com/team/3/blackburn-rovers/,England
,Leeds United  Championship,8,67,68,65,67,€4M,€0,Balanced,Normal,Long,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,12,30,27.27,24.8,,https://sofifa.com/team/8/leeds-united/,England
,Al Nassr  Pro League,112139,67,70,66,61,€7M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,15,4,30,26.36,25.8,,https://sofifa.com/team/112139/al-nassr/,Saudi Arabia
,Sheffield Wednesday  Championship,1807,67,67,64,67,€2.8M,€0,Balanced,Normal,Long,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,10,7,30,25.27,24.9,,https://sofifa.com/team/1807/sheffield-wednesday/,England
,Portland Timbers  Major League Soccer,111140,67,65,69,64,€1.3M,€0,Balanced,Little,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,4,6,26,25.91,25.81,,https://sofifa.com/team/111140/portland-timbers/,United States
,1. FC Union Berlin  2. Bundesliga,1831,67,68,67,66,€1.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,7,8,28,27.82,25.0,,https://sofifa.com/team/1831/1-fc-union-berlin/,Germany
,Siena  Serie B,1838,67,64,66,66,€1M,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,13,28,27.45,25.93,,https://sofifa.com/team/1838/siena/,Italy
,RC Recreativo de Huelva  La Liga 2,571,67,67,65,64,€425K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,10,28,27.36,25.61,,https://sofifa.com/team/571/rc-recreativo-de-huelva/,Spain
,RC Lens  Ligue 2,64,67,69,65,66,€1.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,11,28,25.82,24.21,,https://sofifa.com/team/64/rc-lens/,France
,Malmö FF  Allsvenskan,320,67,68,65,67,€900K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,8,27,23.91,22.19,,https://sofifa.com/team/320/malmo-ff/,Sweden
,Cesena FC  Serie B,110915,67,65,67,64,€4M,€0,Fast,Little,Mixed,Organised,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,9,14,28,25.55,23.89,,https://sofifa.com/team/110915/cesena-fc/,Italy
,FC Metz  Ligue 2,68,67,66,67,68,€1.2M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,7,28,26.09,23.25,,https://sofifa.com/team/68/fc-metz/,France
,Querétaro  Liga MX,110150,67,69,65,64,€1.5M,€0,Balanced,Normal,Long,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,6,7,30,25.64,24.33,,https://sofifa.com/team/110150/queretaro/,Mexico
,Legia Warszawa  Ekstraklasa,1871,67,68,66,66,€2.8M,€0,Balanced,Normal,Mixed,Free form,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,8,27,25.09,24.74,,https://sofifa.com/team/1871/legia-warszawa/,Poland
,Birmingham City  Championship,88,67,67,66,66,€3M,€0,Balanced,Normal,Long,Organised,Lots,Risky,Normal,Organised,Press,Medium,Normal,Cover,12,11,30,25.82,23.6,,https://sofifa.com/team/88/birmingham-city/,England
,Guadalajara  Liga MX,1880,67,71,65,65,€5M,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,20,11,30,24.64,22.77,,https://sofifa.com/team/1880/guadalajara/,Mexico
,Godoy Cruz  Liga Profesional de Fútbol,111706,67,68,65,67,€270K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,9,1,30,25.91,23.37,,https://sofifa.com/team/111706/godoy-cruz/,Argentina
,Gil Vicente FC  Primeira Liga,1888,67,68,66,67,€250K,€0,Balanced,Lots,Mixed,Organised,Normal,Normal,Normal,Free form,Press,Medium,Normal,Cover,8,8,25,24.73,24.68,,https://sofifa.com/team/1888/gil-vicente-fc/,Portugal
,Millwall FC  Championship,97,67,68,66,65,€3M,€0,Balanced,Little,Long,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,8,8,30,27.73,27.2,,https://sofifa.com/team/97/millwall-fc/,England
,B-SAD  Primeira Liga,1889,67,65,68,65,€150K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,12,5,27,25.91,24.81,,https://sofifa.com/team/1889/b-sad/,Portugal
,PEC Zwolle  Eredivisie,1914,67,66,68,66,€1M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,3,30,23.82,23.07,,https://sofifa.com/team/1914/pec-zwolle/,Netherlands
,FC Groningen  Eredivisie,1915,67,67,67,66,€3.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,15,10,27,23.0,22.37,,https://sofifa.com/team/1915/fc-groningen/,Netherlands
,Unión Española  Primera Division,110977,67,66,66,63,€750K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,17,1,28,25.27,23.21,,https://sofifa.com/team/110977/union-espanola/,Chile
,FC Arouca  Primeira Liga,112513,67,67,69,66,€200K,€0,Fast,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,3,2,25,25.55,25.0,,https://sofifa.com/team/112513/fc-arouca/,Portugal
,KV Mechelen  Pro League,110724,67,68,67,66,€1M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,14,9,27,25.09,24.52,,https://sofifa.com/team/110724/kv-mechelen/,Belgium
,Blackpool FC  Championship,1926,67,67,63,64,€3.5M,€0,Fast,Normal,Long,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,10,8,30,27.73,25.3,,https://sofifa.com/team/1926/blackpool-fc/,England
,FC Ingolstadt 04  2. Bundesliga,111239,67,67,67,66,€2M,€0,Balanced,Normal,Mixed,Organised,Little,Normal,Normal,Organised,Press,Medium,Normal,Cover,7,8,27,24.45,24.78,,https://sofifa.com/team/111239/fc-ingolstadt-04/,Germany
,Spezia  Serie B,110741,67,68,66,65,€2M,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,7,4,28,25.36,23.57,,https://sofifa.com/team/110741/spezia/,Italy
,FC Rostov  Premier League,110231,67,71,65,64,€2.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,14,26,27.0,24.04,,https://sofifa.com/team/110231/fc-rostov/,Russia
,FC Amkar Perm  Premier League,110234,67,68,66,65,€3M,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Little,Organised,Press,Medium,Normal,Cover,10,13,30,29.64,25.4,,https://sofifa.com/team/110234/fc-amkar-perm/,Russia
,Molde FK  Eliteserien,417,67,66,66,68,€800K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,18,8,25,21.55,23.44,,https://sofifa.com/team/417/molde-fk/,Norway
,Argentinos Juniors  Liga Profesional de Fútbol,111019,67,63,67,65,€550K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,14,4,30,24.36,24.43,,https://sofifa.com/team/111019/argentinos-juniors/,Argentina
,Belgrano de Córdoba  Liga Profesional de Fútbol,111022,67,69,67,66,€300K,€0,Balanced,Normal,Mixed,Free form,Normal,Normal,Lots,Organised,Press,Medium,Normal,Cover,2,1,29,27.82,25.45,,https://sofifa.com/team/111022/belgrano-de-cordoba/,Argentina
,New York Red Bulls  Major League Soccer,689,67,74,67,63,€2.8M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,17,8,28,29.36,25.89,,https://sofifa.com/team/689/new-york-red-bulls/,United States
,FC Sion  Super League,110770,67,66,66,66,€2.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,14,7,27,24.27,23.44,,https://sofifa.com/team/110770/fc-sion/,Switzerland
,SC Olhanense  Primeira Liga,111540,67,67,67,68,€150K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Contain,Medium,Normal,Cover,6,8,30,25.55,24.77,,https://sofifa.com/team/111540/sc-olhanense/,Portugal
,Sporting Kansas City  Major League Soccer,696,67,67,68,67,€1.1M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,6,29,25.73,24.21,,https://sofifa.com/team/696/sporting-kansas-city/,United States
,Jeonbuk Hyundai Motors  K League 1,1477,67,67,68,64,€7.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,19,8,28,26.55,26.07,,https://sofifa.com/team/1477/jeonbuk-hyundai-motors/,Korea Republic
,Pescara  Serie B,200,67,68,62,68,€6M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Deep,Normal,Cover,10,9,28,25.73,24.71,,https://sofifa.com/team/200/pescara/,Italy
,Modena  Serie B,1744,67,69,66,65,€1M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,7,8,28,24.09,24.21,,https://sofifa.com/team/1744/modena/,Italy
,Real Salt Lake  Major League Soccer,111065,67,67,68,66,€1.1M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,14,8,28,27.18,24.39,,https://sofifa.com/team/111065/real-salt-lake/,United States
,AD Alcorcón  La Liga 2,100831,67,64,68,66,€300K,€0,Fast,Normal,Mixed,Organised,Lots,Normal,Lots,Organised,Press,Medium,Normal,Cover,4,7,28,28.73,26.25,,https://sofifa.com/team/100831/ad-alcorcon/,Spain
,Girona FC  La Liga 2,110062,67,60,67,66,€700K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,7,28,25.27,26.39,,https://sofifa.com/team/110062/girona-fc/,Spain
,Independiente Medellín  Categoría Primera A,101103,67,70,67,67,€200K,€0,Slow,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,19,3,28,25.82,23.54,,https://sofifa.com/team/101103/independiente-medellin/,Colombia
,Once Caldas  Categoría Primera A,101106,67,64,67,63,€600K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,17,2,28,25.0,25.07,,https://sofifa.com/team/101106/once-caldas/,Colombia
,Rosario Central  Liga Profesional de Fútbol,110580,67,67,68,67,€220K,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Normal,Organised,Press,Medium,Normal,Cover,13,5,27,27.55,24.89,,https://sofifa.com/team/110580/rosario-central/,Argentina
,CD O'Higgins  Primera Division,112116,67,66,66,63,€400K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,11,2,28,25.09,25.0,,https://sofifa.com/team/112116/cd-ohiggins/,Chile
,FC St. Pauli  2. Bundesliga,110329,67,68,65,67,€1.5M,€0,Balanced,Normal,Mixed,Organised,Normal,Risky,Normal,Organised,Press,Medium,Normal,Cover,10,10,27,25.82,23.52,,https://sofifa.com/team/110329/fc-st-pauli/,Germany
,Al Ahli SFC  Pro League,112387,66,69,65,63,€10M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,16,3,30,25.73,24.03,,https://sofifa.com/team/112387/al-ahli-sfc/,Saudi Arabia
,FSV Frankfurt  2. Bundesliga,110596,66,66,65,65,€1M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,7,7,27,25.73,24.56,,https://sofifa.com/team/110596/fsv-frankfurt/,Germany
,Philadelphia Union  Major League Soccer,112134,66,62,65,66,€1.1M,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,7,27,25.0,24.67,,https://sofifa.com/team/112134/philadelphia-union/,United States
,Independiente  Liga Profesional de Fútbol,110093,66,65,66,64,€880K,€0,Balanced,Normal,Mixed,Organised,Lots,Normal,Lots,Organised,Press,Medium,Normal,Cover,18,10,28,28.55,24.93,,https://sofifa.com/team/110093/independiente/,Argentina
,Hércules CF  La Liga 2,100879,66,67,66,66,€850K,€0,Balanced,Normal,Mixed,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,10,28,28.18,24.79,,https://sofifa.com/team/100879/hercules-cf/,Spain
,Heracles Almelo  Eredivisie,100634,66,67,65,63,€900K,€0,Balanced,Normal,Short,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,10,9,28,23.64,23.25,,https://sofifa.com/team/100634/heracles-almelo/,Netherlands
,CF Montréal  Major League Soccer,111139,66,70,62,61,€1.5M,€0,Fast,Normal,Long,Organised,Normal,Normal,Normal,Organised,Press,Medium,Normal,Cover,5,5,28,22.82,25.21,,https://sofifa.com/team/111139/cf-montreal/,United States
