Unnamed: 0,Name,ID,Overall,Attack,Midfield,Defence,Transfer budget,Club worth,Speed,Dribbling,Passing,Positioning,Crossing,Passing.1,Shooting,Positioning.1,Aggression,Pressure,Team width,Defender line,Domestic prestige,International prestige,Players,Starting XI average age,Whole team average age,Unnamed: 26,href,country
,FC Basel 1893  Super League,896,68,66,66,63,€9M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,20,10,26,24.64,23.85,,https://sofifa.com/team/896/fc-basel-1893/,Switzerland
,SK Brann  Eliteserien,919,68,62,63,62,€3M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,17,8,27,26.91,24.41,,https://sofifa.com/team/919/sk-brann/,Norway
,1. FSV Mainz 05  2. Bundesliga,169,68,68,66,67,€2.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,8,29,27.18,26.03,,https://sofifa.com/team/169/1-fsv-mainz-05/,Germany
,Gimnàstic de Tarragona  La Liga 2,15019,68,67,66,61,€1.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,7,28,27.0,26.29,,https://sofifa.com/team/15019/gimnastic-de-tarragona/,Spain
,Sivasspor  Süper Lig,101041,68,70,66,68,€5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,15,2,22,27.73,26.86,,https://sofifa.com/team/101041/sivasspor/,Türkiye
,Vitória  Série A,1719,68,64,67,65,€500K,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,11,5,30,26.64,26.0,,https://sofifa.com/team/1719/vitoria/,Brazil
,Tecos FC  Liga MX,110780,68,64,64,64,€950K,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,5,29,29.36,26.38,,https://sofifa.com/team/110780/tecos-fc/,Mexico
,Coritiba  Série A,111044,68,70,65,63,€600K,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,13,3,24,22.55,23.63,,https://sofifa.com/team/111044/coritiba/,Brazil
,Le Havre AC  Ligue 1,1738,68,67,60,62,€500K,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,3,33,27.27,23.85,,https://sofifa.com/team/1738/le-havre-ac/,France
,Real Sporting de Gijón  La Liga,459,68,66,66,63,€1.3M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,11,7,30,27.36,25.27,,https://sofifa.com/team/459/real-sporting-de-gijon/,Spain
,FC Lorient  Ligue 1,217,68,65,68,64,€2.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,7,5,30,26.27,25.17,,https://sofifa.com/team/217/fc-lorient/,France
,Sheffield United  Championship,1794,67,63,65,64,€7M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,11,9,30,25.27,25.47,,https://sofifa.com/team/1794/sheffield-united/,England
,Watford  Championship,1795,67,60,64,61,€7M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,11,9,30,24.73,22.63,,https://sofifa.com/team/1795/watford/,England
,CD Tenerife  La Liga 2,260,67,66,66,64,€800K,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,11,8,28,26.09,25.04,,https://sofifa.com/team/260/cd-tenerife/,Spain
,Crystal Palace  Championship,1799,67,63,60,64,€6M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,12,9,33,27.09,23.91,,https://sofifa.com/team/1799/crystal-palace/,England
,SK Slavia Praha  První liga,266,67,63,61,61,€3.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,19,11,30,27.64,24.93,,https://sofifa.com/team/266/sk-slavia-praha/,Czechia
,Atlético Mineiro  Série A,1035,67,68,66,62,€1M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,15,7,27,25.18,23.52,,https://sofifa.com/team/1035/atletico-mineiro/,Brazil
,Queens Park Rangers  Championship,15,67,63,66,64,€15M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,12,6,30,25.73,24.17,,https://sofifa.com/team/15/queens-park-rangers/,England
,Odense Boldklub  Superliga,272,67,65,67,66,€750K,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,15,7,22,27.91,26.77,,https://sofifa.com/team/272/odense-boldklub/,Denmark
,Indios de Ciudad Juárez  Liga MX,111666,67,64,60,63,€1M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,5,3,32,28.82,25.84,,https://sofifa.com/team/111666/indios-de-ciudad-juarez/,Mexico
,Aalborg Boldspilklub  Superliga,820,67,61,63,63,€800K,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,18,7,24,26.64,23.88,,https://sofifa.com/team/820/aalborg-boldspilklub/,Denmark
,SSC Bari  Serie B,1848,67,69,66,65,€2.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,8,27,25.82,25.19,,https://sofifa.com/team/1848/ssc-bari/,Italy
,UD Salamanca  La Liga 2,1856,67,66,67,66,€700K,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,7,4,25,25.45,25.08,,https://sofifa.com/team/1856/ud-salamanca/,Spain
,Mantova  Serie B,111433,67,66,59,60,€2M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,7,4,24,29.36,28.0,,https://sofifa.com/team/111433/mantova/,Italy
,RC Strasbourg Alsace  Ligue 2,76,67,63,65,64,€2M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,13,7,27,27.82,24.81,,https://sofifa.com/team/76/rc-strasbourg-alsace/,France
,Aberdeen  Premiership,77,67,64,63,62,€2M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,15,8,24,24.73,23.04,,https://sofifa.com/team/77/aberdeen/,Scotland
,Legia Warszawa  Ekstraklasa,1871,67,60,63,66,€2M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,18,9,26,25.09,24.88,,https://sofifa.com/team/1871/legia-warszawa/,Poland
,Wisła Kraków  Ekstraklasa,1873,67,63,63,63,€2.4M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,20,9,28,27.55,25.46,,https://sofifa.com/team/1873/wisla-krakow/,Poland
,Motherwell FC  Premiership,83,67,62,67,63,€2.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,11,3,22,24.64,22.82,,https://sofifa.com/team/83/motherwell-fc/,Scotland
,Ipswich Town  Championship,94,67,65,61,62,€4.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,8,27,26.27,24.33,,https://sofifa.com/team/94/ipswich-town/,England
,Vitória SC  Primeira Liga,1887,67,66,68,66,€500K,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,14,7,28,26.64,26.18,,https://sofifa.com/team/1887/vitoria-sc/,Portugal
,B-SAD  Primeira Liga,1889,67,67,65,64,€400K,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,12,5,25,26.36,25.72,,https://sofifa.com/team/1889/b-sad/,Portugal
,Marítimo  Primeira Liga,1893,67,63,64,65,€700K,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,13,6,24,27.73,25.42,,https://sofifa.com/team/1893/maritimo/,Portugal
,FC Utrecht  Eredivisie,1903,67,61,65,61,€2.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,15,6,25,26.55,24.6,,https://sofifa.com/team/1903/fc-utrecht/,Netherlands
,Bristol City  Championship,1919,67,62,63,59,€4M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,7,6,28,27.27,24.96,,https://sofifa.com/team/1919/bristol-city/,England
,Vålerenga Fotball  Eliteserien,920,67,65,60,55,€2.8M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,19,10,33,27.0,22.88,,https://sofifa.com/team/920/valerenga-fotball/,Norway
,KRC Genk  Pro League,673,67,66,66,60,€4M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,16,9,25,23.91,23.0,,https://sofifa.com/team/673/krc-genk/,Belgium
,Gençlerbirliği SK  Süper Lig,101025,67,65,65,64,€6.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,13,11,27,25.45,23.96,,https://sofifa.com/team/101025/genclerbirligi-sk/,Türkiye
,Konyaspor  Süper Lig,101033,67,64,66,67,€3M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,11,4,25,26.73,26.4,,https://sofifa.com/team/101033/konyaspor/,Türkiye
,Brescia  Serie B,190,67,67,62,63,€3.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,11,6,27,24.27,23.41,,https://sofifa.com/team/190/brescia/,Italy
,Paraná  Série A,111048,67,61,62,65,€400K,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,5,28,25.27,23.64,,https://sofifa.com/team/111048/parana/,Brazil
,Náutico  Série A,111050,67,68,61,65,€500K,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,7,1,29,23.82,24.97,,https://sofifa.com/team/111050/nautico/,Brazil
,Seongnam FC  K League 1,981,67,66,65,63,€4.7M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,18,5,27,27.73,26.15,,https://sofifa.com/team/981/seongnam-fc/,Korea Republic
,Suwon Samsung Bluewings  K League 1,983,67,64,65,65,€5.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,19,6,27,28.27,26.48,,https://sofifa.com/team/983/suwon-samsung-bluewings/,Korea Republic
,FC Midtjylland  Superliga,1516,67,62,60,64,€1.3M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,17,6,26,24.09,22.92,,https://sofifa.com/team/1516/fc-midtjylland/,Denmark
,CD Castellón  La Liga 2,100852,67,63,66,64,€800K,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,6,24,25.82,26.08,,https://sofifa.com/team/100852/cd-castellon/,Spain
,SK Rapid  Bundesliga,254,67,65,60,59,€3M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,20,10,26,26.27,24.69,,https://sofifa.com/team/254/sk-rapid/,Austria
,Norwich City  Championship,1792,66,59,59,64,€4.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,8,29,24.64,23.34,,https://sofifa.com/team/1792/norwich-city/,England
,Burnley  Championship,1796,66,61,60,65,€3M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,6,23,27.36,26.13,,https://sofifa.com/team/1796/burnley/,England
,Preston North End  Championship,1801,66,60,61,63,€5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,11,8,28,26.27,23.64,,https://sofifa.com/team/1801/preston-north-end/,England
,SC Freiburg  2. Bundesliga,25,66,60,61,64,€2M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,7,27,23.82,22.96,,https://sofifa.com/team/25/sc-freiburg/,Germany
,FC Hansa Rostock  2. Bundesliga,27,66,63,64,63,€2M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,7,28,25.45,24.25,,https://sofifa.com/team/27/fc-hansa-rostock/,Germany
,TSV 1860 München  2. Bundesliga,33,66,65,65,63,€1M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,11,6,28,24.55,24.46,,https://sofifa.com/team/33/tsv-1860-munchen/,Germany
,ESTAC Troyes  Ligue 2,294,66,62,62,62,€4M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,7,5,25,25.73,23.68,,https://sofifa.com/team/294/estac-troyes/,France
,Viking FK  Eliteserien,300,66,59,60,59,€1.6M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,16,8,29,24.36,22.62,,https://sofifa.com/team/300/viking-fk/,Norway
,Livorno  Serie B,1844,66,63,65,62,€2.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,7,25,25.18,25.4,,https://sofifa.com/team/1844/livorno/,Italy
,FC Augsburg  2. Bundesliga,100409,66,66,64,66,€1.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,7,4,30,27.55,26.33,,https://sofifa.com/team/100409/fc-augsburg/,Germany
,FC Metz  Ligue 2,68,66,62,64,60,€1M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,13,7,27,27.18,25.48,,https://sofifa.com/team/68/fc-metz/,France
,Hibernian  Premiership,81,66,64,58,62,€7M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,13,5,30,26.27,22.93,,https://sofifa.com/team/81/hibernian/,Scotland
,Associação Académica de Coimbra  Primeira Liga,1901,66,66,62,62,€400K,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,7,3,26,26.91,25.31,,https://sofifa.com/team/1901/associacao-academica-de-coimbra/,Portugal
,Roda JC Kerkrade  Eredivisie,1902,66,66,63,67,€1.9M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,13,6,24,24.45,24.25,,https://sofifa.com/team/1902/roda-jc-kerkrade/,Netherlands
,NAC Breda  Eredivisie,1904,66,67,62,66,€19.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,14,6,27,29.36,26.63,,https://sofifa.com/team/1904/nac-breda/,Netherlands
,Vitesse  Eredivisie,1909,66,66,63,59,€2M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,13,6,26,22.64,23.0,,https://sofifa.com/team/1909/vitesse/,Netherlands
,NEC Nijmegen  Eredivisie,1910,66,64,64,67,€2M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,13,6,25,26.45,24.28,,https://sofifa.com/team/1910/nec-nijmegen/,Netherlands
,FC Zürich  Super League,894,66,59,58,61,€4.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,17,9,25,24.73,22.32,,https://sofifa.com/team/894/fc-zurich/,Switzerland
,MKE Ankaragücü  Süper Lig,101007,66,66,63,64,€2.8M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,6,29,26.09,24.83,,https://sofifa.com/team/101007/mke-ankaragucu/,Türkiye
,KAA Gent  Pro League,674,66,66,68,61,€2M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,15,8,26,26.45,24.12,,https://sofifa.com/team/674/kaa-gent/,Belgium
,K Beerschot VA  Pro League,675,66,63,64,63,€2M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,14,7,27,27.0,25.37,,https://sofifa.com/team/675/k-beerschot-va/,Belgium
,Cardiff City  Championship,1961,66,66,63,61,€3M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,7,27,26.09,24.3,,https://sofifa.com/team/1961/cardiff-city/,England
,FC Sion  Super League,110770,66,61,59,61,€3M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,14,3,27,26.55,24.85,,https://sofifa.com/team/110770/fc-sion/,Switzerland
,New England Revolution  Major League Soccer,691,66,63,63,62,€1.3M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,14,3,27,27.55,24.07,,https://sofifa.com/team/691/new-england-revolution/,United States
,Dundee United FC  Premiership,181,66,62,61,67,€1.3M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,12,6,24,23.36,22.46,,https://sofifa.com/team/181/dundee-united-fc/,Scotland
,Chicago Fire  Major League Soccer,693,66,65,63,63,€2.3M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,15,5,27,27.91,25.15,,https://sofifa.com/team/693/chicago-fire/,United States
,Hacettepe SK  Süper Lig,110775,66,63,60,63,€2.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,2,26,23.91,23.65,,https://sofifa.com/team/110775/hacettepe-sk/,Türkiye
,IF Elfsborg  Allsvenskan,700,66,61,63,62,€1M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,17,8,24,27.27,24.96,,https://sofifa.com/team/700/if-elfsborg/,Sweden
,RC Celta  La Liga 2,450,66,68,62,63,€5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,14,10,25,27.91,25.76,,https://sofifa.com/team/450/rc-celta/,Spain
,Xerez  La Liga 2,1742,66,68,64,62,€600K,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,6,4,30,25.73,25.5,,https://sofifa.com/team/1742/xerez/,Spain
,Empoli  Serie B,1746,66,66,65,63,€2.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,8,27,27.36,25.22,,https://sofifa.com/team/1746/empoli/,Italy
,Elche CF  La Liga 2,468,66,59,64,62,€800K,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,7,27,26.45,24.41,,https://sofifa.com/team/468/elche-cf/,Spain
,FC Seoul  K League 1,982,66,63,62,62,€5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,17,5,25,25.91,25.52,,https://sofifa.com/team/982/fc-seoul/,Korea Republic
,Bursaspor  Süper Lig,742,66,65,65,64,€5.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,13,5,25,26.64,25.16,,https://sofifa.com/team/742/bursaspor/,Türkiye
,FK Austria Wien  Bundesliga,256,65,62,59,60,€3.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,20,9,23,27.82,26.43,,https://sofifa.com/team/256/fk-austria-wien/,Austria
,Leeds United  League One,8,65,66,62,62,€2M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,8,30,25.0,23.4,,https://sofifa.com/team/8/leeds-united/,England
,Sheffield Wednesday  Championship,1807,65,66,63,62,€3M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,7,26,24.45,23.38,,https://sofifa.com/team/1807/sheffield-wednesday/,England
,Alemannia Aachen  2. Bundesliga,1826,65,62,65,64,€2.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,7,30,26.64,24.47,,https://sofifa.com/team/1826/alemannia-aachen/,Germany
,Leixões SC  Primeira Liga,10018,65,65,65,62,€200K,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,5,2,26,26.82,25.42,,https://sofifa.com/team/10018/leixoes-sc/,Portugal
,Triestina  Serie B,1839,65,64,60,63,€1.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,6,5,25,26.91,25.36,,https://sofifa.com/team/1839/triestina/,Italy
,Vicenza  Serie B,112954,65,64,62,63,€1.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,5,29,27.27,24.0,,https://sofifa.com/team/112954/vicenza/,Italy
,Albacete Balompié  La Liga 2,1854,65,61,65,62,€1M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,6,29,23.82,23.21,,https://sofifa.com/team/1854/albacete-balompie/,Spain
,Malmö FF  Allsvenskan,320,65,61,60,59,€1.4M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,16,9,28,25.09,22.75,,https://sofifa.com/team/320/malmo-ff/,Sweden
,Grasshopper Club Zürich  Super League,322,65,63,60,60,€2.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,18,8,22,24.73,22.82,,https://sofifa.com/team/322/grasshopper-club-zurich/,Switzerland
,Rimini  Serie B,111432,65,57,60,61,€2M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,6,2,27,27.64,24.85,,https://sofifa.com/team/111432/rimini/,Italy
,Córdoba CF  La Liga 2,1867,65,65,63,63,€600K,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,4,2,25,28.27,27.48,,https://sofifa.com/team/1867/cordoba-cf/,Spain
,Hearts  Premiership,80,65,58,65,60,€7M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,14,7,27,23.82,23.11,,https://sofifa.com/team/80/hearts/,Scotland
,CD Trofense  Primeira Liga,111984,65,57,62,60,€200K,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,2,1,28,29.09,27.61,,https://sofifa.com/team/111984/cd-trofense/,Portugal
,Grosseto  Serie B,111491,65,62,63,60,€1.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,4,1,26,27.55,25.38,,https://sofifa.com/team/111491/grosseto/,Italy
,BSC Young Boys  Super League,900,65,57,63,64,€3.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,17,8,21,26.27,24.24,,https://sofifa.com/team/900/bsc-young-boys/,Switzerland
,Plymouth Argyle  Championship,1929,65,64,60,63,€3M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,7,29,25.45,23.62,,https://sofifa.com/team/1929/plymouth-argyle/,England
,Barnsley  Championship,1932,65,60,60,58,€1.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,6,27,27.64,25.0,,https://sofifa.com/team/1932/barnsley/,England
,Pisa  Serie B,110738,65,64,65,61,€2M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,6,2,26,25.82,24.08,,https://sofifa.com/team/110738/pisa/,Italy
,Kalmar FF  Allsvenskan,1439,65,61,61,61,€600K,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,15,6,26,26.27,23.73,,https://sofifa.com/team/1439/kalmar-ff/,Sweden
,Gaziantepspor  Süper Lig,101024,65,66,65,65,€4M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,12,9,21,27.45,25.43,,https://sofifa.com/team/101024/gaziantepspor/,Türkiye
,Tromsø IL  Eliteserien,418,65,65,58,62,€1.2M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,7,8,26,27.55,25.12,,https://sofifa.com/team/418/tromso-il/,Norway
,Swansea City  Championship,1960,65,56,60,61,€6M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,5,30,26.55,24.3,,https://sofifa.com/team/1960/swansea-city/,England
,Kocaelispor  Süper Lig,101032,65,63,59,61,€3.5M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,4,30,25.82,24.97,,https://sofifa.com/team/101032/kocaelispor/,Türkiye
,Columbus Crew  Major League Soccer,687,65,65,64,63,€1M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,3,25,26.45,24.64,,https://sofifa.com/team/687/columbus-crew/,United States
,DC United  Major League Soccer,688,65,63,62,60,€1.8M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,17,4,28,28.0,25.29,,https://sofifa.com/team/688/dc-united/,United States
,AIK  Allsvenskan,433,65,65,62,63,€1M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,16,7,25,24.82,24.04,,https://sofifa.com/team/433/aik/,Sweden
,Lyn 1896 FK  Eliteserien,1464,65,59,61,61,€1M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,15,7,28,23.45,22.36,,https://sofifa.com/team/1464/lyn-1896-fk/,Norway
,Houston Dynamo  Major League Soccer,698,65,60,58,64,€1.3M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,15,3,27,28.64,25.3,,https://sofifa.com/team/698/houston-dynamo/,United States
,Ulsan HD FC  K League 1,1473,65,66,60,60,€2.2M,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,16,5,25,25.36,25.36,,https://sofifa.com/team/1473/ulsan-hd-fc/,Korea Republic
,Juventude  Série B,111041,65,60,57,55,€250K,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,11,3,27,24.82,22.85,,https://sofifa.com/team/111041/juventude/,Brazil
,Ponte Preta  Série A,111043,65,66,61,62,€500K,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,10,4,22,26.36,25.05,,https://sofifa.com/team/111043/ponte-preta/,Brazil
,Figueirense  Série A,111045,65,64,63,62,€500K,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,9,1,29,22.45,22.79,,https://sofifa.com/team/111045/figueirense/,Brazil
,Estrela da Amadora  Primeira Liga,718,65,60,61,60,€400K,€0,Slow,Little,Short,Organised,Little,Safe,Little,Organised,Contain,Deep,Narrow,Cover,8,3,23,25.91,25.0,,https://sofifa.com/team/718/estrela-da-amadora/,Portugal
